age,gender,subscription_type,watch_hours,last_login_days,region,device,monthly_fee,churned,payment_method,number_of_profiles,avg_watch_time_per_day,avg_watch_hours_per_month,engagement_score,high_value_customer,recent_login,favorite_genre_Comedy,favorite_genre_Documentary,favorite_genre_Drama,favorite_genre_Horror,favorite_genre_Romance,favorite_genre_Sci-Fi
64,2,1,8.46,20,1,1,17.99,0,2,4,0.4,12.085714285714287,1.6,1,1,False,False,False,False,True,False
67,0,0,3.68,34,3,4,8.99,1,4,1,0.11,3.1542857142857144,0.11,0,0,False,False,False,False,False,True
38,1,2,6.77,49,2,2,13.99,1,3,3,0.14,4.061999999999999,0.42000000000000004,0,0,False,False,False,False,True,False
57,0,0,1.24,52,2,0,8.99,1,0,4,0.02,0.7018867924528303,0.08,0,0,False,False,False,False,False,True
31,1,0,1.04,46,5,3,8.99,1,4,1,0.02,0.6638297872340426,0.02,0,0,False,False,False,False,True,False
43,1,0,1.63,0,4,2,8.99,0,0,3,1.63,48.9,4.89,0,1,False,True,False,False,False,False
69,2,1,3.66,53,4,3,17.99,1,1,4,0.07,2.033333333333333,0.28,1,0,False,False,False,False,False,True
55,1,0,9.28,42,1,1,8.99,1,4,2,0.22,6.474418604651162,0.44,0,0,False,False,False,True,False,False
43,2,2,77.57,6,5,2,13.99,0,0,4,11.08,332.4428571428571,44.32,0,1,True,False,False,False,False,False
46,0,1,3.16,5,1,3,17.99,0,2,5,0.53,15.8,2.6500000000000004,1,1,False,False,False,False,False,False
60,0,1,9.31,2,2,0,17.99,0,4,5,3.1,93.1,15.5,1,1,False,False,False,True,False,False
32,1,1,24.08,37,4,4,17.99,0,2,3,0.63,19.010526315789473,1.8900000000000001,1,0,False,False,False,False,False,False
42,2,0,12.95,41,4,0,8.99,1,3,1,0.31,9.25,0.31,0,0,True,False,False,False,False,False
32,0,2,9.8,5,3,4,13.99,0,0,3,1.63,49.0,4.89,0,1,False,False,True,False,False,False
35,1,2,23.05,14,0,1,13.99,0,2,4,1.54,46.1,6.16,0,1,False,True,False,False,False,False
60,2,0,12.11,33,4,0,8.99,1,1,4,0.36,10.685294117647059,1.44,0,0,True,False,False,False,False,False
68,0,2,2.58,37,5,4,13.99,1,2,3,0.07,2.0368421052631582,0.21000000000000002,0,0,False,False,False,False,False,True
43,1,2,16.48,17,3,4,13.99,0,3,3,0.92,27.46666666666667,2.7600000000000002,0,1,True,False,False,False,False,False
64,1,2,10.46,51,5,1,13.99,1,0,2,0.2,6.0346153846153845,0.4,0,0,True,False,False,False,False,False
56,0,0,2.15,12,5,1,8.99,1,4,5,0.17,4.961538461538461,0.8500000000000001,0,1,False,False,True,False,False,False
56,2,1,19.25,28,3,1,17.99,0,0,5,0.66,19.913793103448274,3.3000000000000003,1,1,False,False,False,False,False,False
57,2,1,8.62,40,0,0,17.99,1,4,2,0.21,6.307317073170731,0.42,1,0,False,False,False,False,True,False
38,2,2,10.23,18,0,3,13.99,0,4,5,0.54,16.15263157894737,2.7,0,1,False,True,False,False,False,False
35,2,1,21.23,9,1,3,17.99,0,4,5,2.12,63.690000000000005,10.600000000000001,1,1,False,False,False,True,False,False
35,1,0,16.65,46,1,3,8.99,1,1,3,0.35,10.627659574468085,1.0499999999999998,0,0,False,False,False,False,True,False
58,2,2,6.62,25,0,3,13.99,0,2,2,0.25,7.638461538461538,0.5,0,1,False,False,True,False,False,False
38,1,0,6.67,39,3,1,8.99,1,3,3,0.17,5.0025,0.51,0,0,False,False,True,False,False,False
69,1,2,4.86,27,3,0,13.99,1,3,3,0.17,5.207142857142857,0.51,0,1,False,False,False,True,False,False
47,1,0,19.26,57,2,3,8.99,1,4,2,0.33,9.962068965517242,0.66,0,0,False,False,False,False,False,False
49,1,1,7.9,20,2,2,17.99,0,1,2,0.38,11.285714285714286,0.76,1,1,False,False,False,True,False,False
26,0,2,8.88,42,0,0,13.99,1,2,1,0.21,6.195348837209303,0.21,0,0,False,True,False,False,False,False
28,0,1,25.32,6,5,1,17.99,0,3,1,3.62,108.51428571428572,3.62,1,1,False,False,False,False,False,False
36,0,2,12.08,60,2,2,13.99,1,4,2,0.2,5.940983606557378,0.4,0,0,True,False,False,False,False,False
28,1,1,2.01,35,2,4,17.99,1,3,2,0.06,1.6749999999999998,0.12,1,0,False,True,False,False,False,False
24,1,1,9.24,23,4,0,17.99,0,2,3,0.39,11.549999999999999,1.17,1,1,False,True,False,False,False,False
59,2,1,18.05,19,1,3,17.99,0,4,3,0.9,27.075000000000003,2.7,1,1,False,True,False,False,False,False
69,2,0,3.12,47,5,2,8.99,1,1,3,0.07,1.95,0.21000000000000002,0,0,False,True,False,False,False,False
46,1,1,26.01,3,1,2,17.99,0,2,3,6.5,195.07500000000002,19.5,1,1,False,False,False,True,False,False
62,2,2,36.03,46,3,2,13.99,0,3,2,0.77,22.997872340425534,1.54,0,0,False,True,False,False,False,False
60,0,2,1.85,28,0,2,13.99,1,4,3,0.06,1.913793103448276,0.18,0,1,True,False,False,False,False,False
33,0,2,1.32,36,5,1,13.99,1,1,1,0.04,1.0702702702702702,0.04,0,0,False,False,True,False,False,False
51,0,1,16.96,15,4,1,17.99,0,0,5,1.06,31.8,5.300000000000001,1,1,False,False,False,False,False,True
32,0,0,0.54,5,4,1,8.99,1,4,2,0.09,2.7,0.18,0,1,False,False,True,False,False,False
40,2,2,11.56,48,1,4,13.99,1,3,5,0.24,7.077551020408164,1.2,0,0,False,True,False,False,False,False
62,2,1,9.58,25,1,4,17.99,0,0,2,0.37,11.053846153846154,0.74,1,1,True,False,False,False,False,False
56,1,1,6.24,2,4,4,17.99,0,1,4,2.08,62.4,8.32,1,1,False,False,False,False,False,True
22,1,1,12.87,59,2,4,17.99,1,3,4,0.21,6.435,0.84,1,0,False,False,False,False,True,False
31,1,2,11.93,15,0,4,13.99,0,3,4,0.75,22.36875,3.0,0,1,False,False,False,True,False,False
60,1,1,7.25,35,1,3,17.99,0,2,5,0.2,6.041666666666667,1.0,1,0,False,False,False,False,False,True
64,1,0,6.68,24,1,1,8.99,1,1,2,0.27,8.016,0.54,0,1,False,False,False,True,False,False
53,1,0,6.64,37,0,0,8.99,1,0,5,0.17,5.242105263157895,0.8500000000000001,0,0,False,True,False,False,False,False
21,0,2,8.6,46,2,2,13.99,0,4,4,0.18,5.48936170212766,0.72,0,0,False,False,False,False,False,False
45,2,2,25.59,22,2,3,13.99,0,0,2,1.11,33.37826086956522,2.22,0,1,False,False,False,False,False,True
37,1,0,11.52,38,4,3,8.99,1,4,4,0.3,8.86153846153846,1.2,0,0,False,False,False,False,False,False
18,0,0,47.29,23,1,3,8.99,0,4,3,1.97,59.1125,5.91,0,1,False,False,False,False,True,False
28,0,0,2.66,55,0,1,8.99,1,1,5,0.05,1.425,0.25,0,0,False,False,False,False,False,False
38,2,0,8.81,1,3,0,8.99,0,3,4,4.41,132.15,17.64,0,1,False,False,False,False,False,False
54,2,0,1.07,59,2,3,8.99,1,0,1,0.02,0.535,0.02,0,0,False,True,False,False,False,False
36,1,2,48.01,29,0,4,13.99,0,1,5,1.6,48.01,8.0,0,1,False,False,False,False,False,True
61,1,2,26.05,21,3,4,13.99,0,2,1,1.18,35.52272727272727,1.18,0,1,False,True,False,False,False,False
65,2,1,16.68,9,1,2,17.99,0,2,2,1.67,50.04,3.34,1,1,False,False,False,False,True,False
25,0,2,9.64,54,4,3,13.99,1,0,3,0.18,5.258181818181819,0.54,0,0,False,False,True,False,False,False
37,1,0,18.78,33,3,4,8.99,1,2,3,0.55,16.570588235294117,1.6500000000000001,0,0,False,False,False,True,False,False
59,1,1,4.9,56,4,1,17.99,1,1,4,0.09,2.578947368421053,0.36,1,0,False,True,False,False,False,False
64,0,0,3.98,58,4,1,8.99,1,4,5,0.07,2.0237288135593223,0.35000000000000003,0,0,False,False,False,False,False,True
44,1,0,8.02,9,3,3,8.99,0,1,4,0.8,24.06,3.2,0,1,True,False,False,False,False,False
21,1,1,1.83,21,3,3,17.99,1,3,1,0.08,2.4954545454545456,0.08,1,1,True,False,False,False,False,False
31,2,2,3.9,33,4,1,13.99,1,2,3,0.11,3.4411764705882355,0.33,0,0,False,False,False,False,False,False
46,2,0,7.63,31,1,4,8.99,1,3,5,0.24,7.153125,1.2,0,0,False,False,False,False,True,False
32,1,1,2.38,3,1,2,17.99,0,3,4,0.59,17.849999999999998,2.36,1,1,False,False,True,False,False,False
20,0,0,1.27,46,1,0,8.99,1,4,1,0.03,0.8106382978723404,0.03,0,0,False,False,False,True,False,False
49,1,0,5.3,44,4,3,8.99,1,0,3,0.12,3.533333333333333,0.36,0,0,True,False,False,False,False,False
18,1,0,3.11,48,2,3,8.99,1,0,2,0.06,1.9040816326530612,0.12,0,0,False,False,False,False,False,True
65,1,1,23.31,25,5,4,17.99,0,2,2,0.9,26.896153846153844,1.8,1,1,False,False,False,False,False,False
28,0,2,0.61,59,0,1,13.99,1,3,5,0.01,0.305,0.05,0,0,False,False,False,False,True,False
62,1,1,0.99,43,1,2,17.99,1,2,5,0.02,0.675,0.1,1,0,False,True,False,False,False,False
22,1,2,10.96,50,1,1,13.99,1,1,4,0.21,6.447058823529413,0.84,0,0,False,False,True,False,False,False
29,2,1,16.95,53,0,2,17.99,1,4,3,0.31,9.416666666666666,0.9299999999999999,1,0,False,False,False,False,True,False
37,0,2,5.31,38,1,3,13.99,0,4,5,0.14,4.084615384615384,0.7000000000000001,0,0,False,False,False,False,False,True
34,2,2,8.59,20,2,3,13.99,0,3,1,0.41,12.271428571428572,0.41,0,1,False,False,False,False,True,False
60,2,0,36.07,38,4,3,8.99,0,2,5,0.92,27.746153846153845,4.6000000000000005,0,0,False,False,False,False,True,False
57,0,0,2.86,49,2,0,8.99,1,2,2,0.06,1.7159999999999997,0.12,0,0,False,True,False,False,False,False
33,2,0,24.94,16,5,2,8.99,0,0,1,1.47,44.01176470588236,1.47,0,1,False,False,True,False,False,False
26,1,2,26.4,22,3,3,13.99,0,0,1,1.15,34.43478260869565,1.15,0,1,False,False,False,False,True,False
28,2,2,14.45,4,2,1,13.99,0,0,5,2.89,86.7,14.450000000000001,0,1,False,False,False,True,False,False
53,2,1,4.49,10,5,4,17.99,1,2,1,0.41,12.245454545454546,0.41,1,1,False,False,False,False,False,False
45,1,0,4.22,18,0,0,8.99,1,1,3,0.22,6.663157894736842,0.66,0,1,False,False,False,False,False,True
62,2,0,16.62,21,5,0,8.99,0,3,3,0.76,22.663636363636368,2.2800000000000002,0,1,False,False,False,False,False,False
28,2,2,1.07,9,0,2,13.99,1,4,1,0.11,3.2100000000000004,0.11,0,1,True,False,False,False,False,False
53,2,1,27.73,32,0,0,17.99,0,2,4,0.84,25.209090909090907,3.36,1,0,True,False,False,False,False,False
20,1,0,1.4,51,5,3,8.99,1,3,4,0.03,0.8076923076923076,0.12,0,0,True,False,False,False,False,False
59,1,2,10.64,36,4,0,13.99,1,3,2,0.29,8.627027027027028,0.58,0,0,False,False,True,False,False,False
66,1,0,8.01,53,2,4,8.99,1,0,1,0.15,4.45,0.15,0,0,True,False,False,False,False,False
41,1,0,7.04,30,5,4,8.99,0,2,5,0.23,6.812903225806451,1.1500000000000001,0,1,False,False,False,False,False,True
51,1,0,7.54,5,2,0,8.99,0,2,4,1.26,37.699999999999996,5.04,0,1,False,False,False,False,False,False
29,0,2,17.26,17,4,4,13.99,0,3,2,0.96,28.76666666666667,1.92,0,1,False,False,True,False,False,False
58,2,1,14.44,43,3,4,17.99,1,3,3,0.33,9.845454545454546,0.99,1,0,False,False,False,True,False,False
28,2,2,6.97,9,0,0,13.99,0,2,4,0.7,20.91,2.8,0,1,False,False,False,True,False,False
29,0,1,14.87,12,3,1,17.99,0,0,4,1.14,34.31538461538461,4.56,1,1,False,False,False,False,False,False
62,2,2,4.16,29,2,0,13.99,1,4,3,0.14,4.16,0.42000000000000004,0,1,False,False,False,False,False,True
62,2,0,21.86,22,4,3,8.99,0,1,5,0.95,28.513043478260865,4.75,0,1,False,False,False,False,False,True
58,0,0,8.4,44,0,1,8.99,1,3,2,0.19,5.6000000000000005,0.38,0,0,False,True,False,False,False,False
21,0,2,25.32,60,2,2,13.99,0,1,4,0.42,12.452459016393444,1.68,0,0,True,False,False,False,False,False
38,1,0,22.74,60,1,0,8.99,1,3,3,0.37,11.183606557377049,1.1099999999999999,0,0,False,True,False,False,False,False
19,0,2,16.26,17,2,4,13.99,0,0,1,0.9,27.100000000000005,0.9,0,1,False,False,True,False,False,False
46,2,0,13.83,44,3,2,8.99,1,2,4,0.31,9.22,1.24,0,0,False,False,False,False,False,False
38,0,2,0.9,35,3,0,13.99,1,4,2,0.03,0.75,0.06,0,0,False,False,False,False,False,True
36,1,2,37.54,54,2,3,13.99,0,4,2,0.68,20.476363636363637,1.36,0,0,False,False,False,False,True,False
42,1,2,1.64,17,4,0,13.99,0,2,5,0.09,2.7333333333333334,0.44999999999999996,0,1,True,False,False,False,False,False
43,1,2,5.61,41,2,4,13.99,1,4,1,0.13,4.007142857142858,0.13,0,0,False,False,False,True,False,False
60,2,1,7.61,20,2,1,17.99,0,4,1,0.36,10.871428571428572,0.36,1,1,False,False,False,False,False,False
55,0,2,14.71,20,5,0,13.99,0,0,2,0.7,21.014285714285716,1.4,0,1,False,False,False,True,False,False
41,0,0,27.09,7,5,3,8.99,0,0,5,3.39,101.5875,16.95,0,1,False,False,False,False,False,False
51,1,1,7.92,16,0,2,17.99,0,2,2,0.47,13.976470588235294,0.94,1,1,False,True,False,False,False,False
32,2,0,12.06,26,1,1,8.99,0,4,3,0.45,13.4,1.35,0,1,False,False,True,False,False,False
35,0,0,2.22,4,0,0,8.99,1,4,2,0.44,13.320000000000002,0.88,0,1,True,False,False,False,False,False
63,1,1,20.68,26,1,4,17.99,0,1,5,0.77,22.977777777777778,3.85,1,1,False,False,False,True,False,False
39,2,1,4.0,32,5,2,17.99,1,2,2,0.12,3.6363636363636362,0.24,1,0,False,False,False,True,False,False
19,1,0,2.79,33,4,4,8.99,1,4,4,0.08,2.461764705882353,0.32,0,0,False,False,False,False,False,True
33,0,0,9.64,30,1,2,8.99,0,1,5,0.31,9.329032258064515,1.55,0,1,False,True,False,False,False,False
63,1,0,39.55,42,3,4,8.99,1,3,1,0.92,27.59302325581395,0.92,0,0,False,False,False,False,False,True
18,2,0,2.13,20,4,1,8.99,1,0,1,0.1,3.0428571428571427,0.1,0,1,False,False,False,False,False,True
22,2,1,32.64,30,4,2,17.99,0,0,5,1.05,31.587096774193547,5.25,1,1,False,False,False,False,False,True
42,2,0,20.52,5,2,4,8.99,0,2,2,3.42,102.6,6.84,0,1,False,False,False,False,True,False
42,1,1,3.49,55,4,4,17.99,1,3,4,0.06,1.8696428571428572,0.24,1,0,False,False,False,True,False,False
24,0,0,14.8,28,3,1,8.99,0,2,5,0.51,15.310344827586208,2.55,0,1,False,False,True,False,False,False
30,0,0,4.39,52,3,3,8.99,1,0,3,0.08,2.4849056603773585,0.24,0,0,False,False,True,False,False,False
22,1,1,5.45,16,3,0,17.99,0,0,1,0.32,9.61764705882353,0.32,1,1,False,False,False,False,True,False
54,1,2,15.65,53,4,4,13.99,1,3,2,0.29,8.694444444444445,0.58,0,0,False,False,False,False,False,True
68,2,2,5.33,26,3,1,13.99,0,1,5,0.2,5.9222222222222225,1.0,0,1,False,False,True,False,False,False
51,0,2,5.79,47,5,2,13.99,1,2,2,0.12,3.61875,0.24,0,0,False,True,False,False,False,False
68,0,2,14.65,11,4,4,13.99,0,2,5,1.22,36.625,6.1,0,1,False,False,False,False,False,True
58,2,2,0.37,60,2,4,13.99,1,2,5,0.01,0.1819672131147541,0.05,0,0,False,True,False,False,False,False
32,0,0,9.14,51,3,2,8.99,1,2,2,0.18,5.273076923076923,0.36,0,0,False,False,False,False,True,False
59,1,0,25.0,44,1,4,8.99,0,1,4,0.56,16.666666666666668,2.24,0,0,True,False,False,False,False,False
49,0,1,14.39,48,1,0,17.99,1,3,1,0.29,8.810204081632653,0.29,1,0,False,False,False,False,False,False
29,1,1,0.69,41,4,4,17.99,1,2,5,0.02,0.4928571428571428,0.1,1,0,False,False,False,False,False,False
53,0,0,10.96,15,5,3,8.99,0,4,2,0.69,20.55,1.38,0,1,True,False,False,False,False,False
56,1,0,14.36,21,5,4,8.99,0,1,1,0.65,19.581818181818182,0.65,0,1,False,False,False,False,True,False
56,1,0,3.26,20,3,1,8.99,1,4,3,0.16,4.6571428571428575,0.48,0,1,True,False,False,False,False,False
68,1,2,24.08,58,5,1,13.99,0,3,2,0.41,12.24406779661017,0.82,0,0,True,False,False,False,False,False
62,2,1,7.68,56,2,1,17.99,1,4,2,0.13,4.042105263157895,0.26,1,0,False,False,False,True,False,False
26,1,2,67.5,29,5,2,13.99,0,4,4,2.25,67.5,9.0,0,1,False,False,False,False,True,False
26,2,2,4.31,13,5,2,13.99,1,2,1,0.31,9.235714285714284,0.31,0,1,True,False,False,False,False,False
40,0,0,12.67,44,2,1,8.99,1,0,1,0.28,8.446666666666667,0.28,0,0,True,False,False,False,False,False
52,1,2,5.03,4,2,0,13.99,0,2,5,1.01,30.180000000000003,5.05,0,1,False,False,False,False,False,True
37,0,0,25.43,5,0,0,8.99,0,3,4,4.24,127.14999999999999,16.96,0,1,False,False,False,True,False,False
24,0,0,5.59,0,3,4,8.99,0,1,5,5.59,167.7,27.95,0,1,False,True,False,False,False,False
19,1,1,11.32,31,1,0,17.99,0,2,4,0.35,10.6125,1.4,1,0,False,False,False,False,False,False
69,1,0,1.13,24,0,4,8.99,1,0,3,0.05,1.3559999999999999,0.15000000000000002,0,1,False,False,False,False,True,False
40,0,2,30.74,55,4,4,13.99,0,1,3,0.55,16.46785714285714,1.6500000000000001,0,0,False,False,True,False,False,False
39,2,0,16.77,48,5,1,8.99,1,0,1,0.34,10.26734693877551,0.34,0,0,False,False,False,False,True,False
51,2,0,51.43,34,5,4,8.99,0,3,5,1.47,44.08285714285714,7.35,0,0,False,False,False,True,False,False
52,1,2,21.89,3,2,2,13.99,0,4,1,5.47,164.175,5.47,0,1,False,False,False,True,False,False
70,2,1,8.68,41,5,0,17.99,1,4,1,0.21,6.2,0.21,1,0,False,False,False,True,False,False
70,2,2,20.33,42,2,2,13.99,0,1,4,0.47,14.183720930232557,1.88,0,0,False,True,False,False,False,False
68,1,1,19.91,54,2,2,17.99,1,3,3,0.36,10.860000000000001,1.08,1,0,False,False,False,True,False,False
32,2,2,17.48,4,3,1,13.99,0,1,4,3.5,104.88000000000001,14.0,0,1,False,False,False,True,False,False
43,0,0,17.9,48,1,0,8.99,1,1,2,0.37,10.959183673469386,0.74,0,0,False,True,False,False,False,False
28,2,2,50.73,12,3,0,13.99,0,0,4,3.9,117.06923076923076,15.6,0,1,False,True,False,False,False,False
41,1,1,60.32,25,1,3,17.99,0,4,5,2.32,69.6,11.6,1,1,True,False,False,False,False,False
50,2,0,6.53,19,2,2,8.99,0,1,5,0.33,9.795000000000002,1.6500000000000001,0,1,False,False,False,False,False,True
59,0,1,23.31,50,5,3,17.99,0,3,3,0.46,13.711764705882352,1.3800000000000001,1,0,True,False,False,False,False,False
51,2,1,10.47,22,5,4,17.99,0,0,2,0.46,13.656521739130435,0.92,1,1,False,False,False,True,False,False
19,1,1,5.34,3,3,4,17.99,0,2,1,1.33,40.05,1.33,1,1,False,False,False,False,False,False
25,2,2,5.36,23,0,2,13.99,0,1,4,0.22,6.7,0.88,0,1,True,False,False,False,False,False
61,2,2,19.49,9,1,3,13.99,0,4,1,1.95,58.47,1.95,0,1,False,False,True,False,False,False
39,2,2,14.12,12,2,0,13.99,0,0,5,1.09,32.58461538461538,5.45,0,1,False,True,False,False,False,False
53,1,0,7.21,53,3,2,8.99,1,0,3,0.13,4.0055555555555555,0.39,0,0,True,False,False,False,False,False
21,1,0,24.12,18,5,1,8.99,0,1,1,1.27,38.08421052631579,1.27,0,1,False,False,False,False,False,False
42,2,1,13.25,29,0,0,17.99,0,4,4,0.44,13.25,1.76,1,1,False,False,False,False,True,False
65,2,0,0.39,3,4,0,8.99,1,4,2,0.1,2.9250000000000003,0.2,0,1,False,False,False,False,False,False
18,1,0,32.68,58,0,3,8.99,0,3,5,0.55,16.616949152542375,2.75,0,0,False,False,False,False,True,False
45,2,2,12.64,33,3,0,13.99,1,1,4,0.37,11.15294117647059,1.48,0,0,False,False,False,False,True,False
19,0,1,1.8,4,0,4,17.99,0,2,2,0.36,10.8,0.72,1,1,False,True,False,False,False,False
45,2,1,21.12,27,4,0,17.99,0,0,5,0.75,22.62857142857143,3.75,1,1,False,False,True,False,False,False
24,0,2,1.68,45,1,2,13.99,1,0,3,0.04,1.0956521739130434,0.12,0,0,True,False,False,False,False,False
48,2,2,3.22,33,1,0,13.99,1,4,1,0.09,2.8411764705882354,0.09,0,0,True,False,False,False,False,False
67,0,0,8.03,34,1,0,8.99,1,1,1,0.23,6.882857142857142,0.23,0,0,False,False,False,False,True,False
41,0,0,7.36,30,5,3,8.99,0,4,3,0.24,7.12258064516129,0.72,0,1,False,False,True,False,False,False
35,0,1,1.84,30,1,0,17.99,1,1,3,0.06,1.7806451612903225,0.18,1,1,False,False,False,True,False,False
50,0,2,19.48,49,2,1,13.99,1,3,3,0.39,11.688,1.17,0,0,True,False,False,False,False,False
24,1,1,33.35,38,0,3,17.99,0,0,1,0.86,25.653846153846153,0.86,1,0,False,True,False,False,False,False
30,0,1,3.63,35,2,0,17.99,1,4,3,0.1,3.025,0.30000000000000004,1,0,False,False,True,False,False,False
44,0,1,15.31,26,3,3,17.99,0,1,5,0.57,17.011111111111113,2.8499999999999996,1,1,False,False,False,False,False,True
61,0,0,14.55,37,5,1,8.99,1,3,2,0.38,11.48684210526316,0.76,0,0,False,True,False,False,False,False
43,0,2,19.95,40,3,1,13.99,1,4,1,0.49,14.597560975609754,0.49,0,0,False,False,False,True,False,False
54,2,0,9.92,27,1,1,8.99,1,0,1,0.35,10.628571428571428,0.35,0,1,False,False,True,False,False,False
39,0,2,1.72,24,1,4,13.99,1,3,5,0.07,2.064,0.35000000000000003,0,1,False,False,True,False,False,False
43,0,2,8.45,20,0,1,13.99,0,3,3,0.4,12.071428571428571,1.2000000000000002,0,1,False,True,False,False,False,False
26,2,2,13.02,41,3,4,13.99,1,1,1,0.31,9.3,0.31,0,0,False,False,False,False,False,True
22,1,2,0.12,4,1,1,13.99,0,4,5,0.02,0.72,0.1,0,1,False,False,True,False,False,False
32,1,2,5.6,44,2,2,13.99,1,4,3,0.12,3.733333333333333,0.36,0,0,False,False,False,True,False,False
28,2,1,0.68,53,3,1,17.99,1,1,1,0.01,0.37777777777777777,0.01,1,0,True,False,False,False,False,False
50,1,2,1.96,60,4,1,13.99,1,1,2,0.03,0.9639344262295082,0.06,0,0,False,False,False,True,False,False
25,2,0,6.38,58,2,0,8.99,1,4,3,0.11,3.2440677966101696,0.33,0,0,False,True,False,False,False,False
46,0,1,0.5,51,5,4,17.99,1,2,4,0.01,0.28846153846153844,0.04,1,0,True,False,False,False,False,False
69,2,1,15.94,36,5,1,17.99,1,2,2,0.43,12.924324324324322,0.86,1,0,False,False,True,False,False,False
57,0,0,0.71,42,3,3,8.99,1,2,4,0.02,0.4953488372093023,0.08,0,0,False,False,False,False,False,True
37,2,1,1.32,47,3,0,17.99,1,4,3,0.03,0.825,0.09,1,0,False,False,True,False,False,False
66,0,0,37.6,35,5,2,8.99,0,3,3,1.04,31.333333333333336,3.12,0,0,True,False,False,False,False,False
44,0,2,2.69,12,0,2,13.99,0,0,5,0.21,6.207692307692307,1.05,0,1,False,False,False,False,False,True
66,1,0,5.07,38,3,2,8.99,1,4,5,0.13,3.9,0.65,0,0,False,False,False,False,False,True
39,0,1,15.78,25,4,1,17.99,0,3,4,0.61,18.207692307692305,2.44,1,1,False,False,False,False,True,False
63,0,1,9.84,46,5,2,17.99,1,4,2,0.21,6.280851063829787,0.42,1,0,False,False,False,False,True,False
39,1,0,0.21,39,5,1,8.99,1,4,3,0.01,0.1575,0.03,0,0,False,False,False,False,False,False
62,1,2,9.15,55,3,4,13.99,1,3,5,0.16,4.901785714285714,0.8,0,0,False,False,False,False,False,True
63,0,2,3.86,14,2,2,13.99,1,1,5,0.26,7.72,1.3,0,1,False,True,False,False,False,False
33,0,2,6.82,17,0,4,13.99,0,4,3,0.38,11.366666666666667,1.1400000000000001,0,1,False,False,False,False,False,True
18,0,1,11.82,59,0,1,17.99,1,0,2,0.2,5.91,0.4,1,0,False,False,True,False,False,False
68,0,2,6.49,6,5,0,13.99,0,0,1,0.93,27.814285714285713,0.93,0,1,False,False,True,False,False,False
20,1,1,2.04,52,0,1,17.99,1,2,5,0.04,1.1547169811320754,0.2,1,0,False,False,False,False,False,False
62,2,0,18.42,45,3,0,8.99,1,2,3,0.4,12.01304347826087,1.2000000000000002,0,0,False,True,False,False,False,False
24,0,1,0.98,46,2,1,17.99,1,2,4,0.02,0.625531914893617,0.08,1,0,False,False,False,False,True,False
39,0,1,17.26,21,5,3,17.99,0,2,5,0.78,23.53636363636364,3.9000000000000004,1,1,False,True,False,False,False,False
46,2,2,4.0,42,1,1,13.99,1,0,3,0.09,2.7906976744186047,0.27,0,0,True,False,False,False,False,False
38,0,2,47.25,12,0,1,13.99,0,3,1,3.63,109.03846153846153,3.63,0,1,False,True,False,False,False,False
30,1,1,2.19,24,1,1,17.99,1,3,5,0.09,2.6279999999999997,0.44999999999999996,1,1,False,False,False,False,True,False
29,2,0,7.83,39,4,2,8.99,1,4,1,0.2,5.8725000000000005,0.2,0,0,False,False,False,False,True,False
66,2,1,8.07,20,0,0,17.99,0,3,5,0.38,11.52857142857143,1.9,1,1,False,False,False,False,True,False
54,0,2,9.97,2,1,4,13.99,0,2,2,3.32,99.7,6.64,0,1,False,False,False,False,True,False
37,1,2,5.47,39,1,3,13.99,1,3,2,0.14,4.1025,0.28,0,0,False,False,False,True,False,False
